id,curso,maior_nota,menor_nota,media,atingiu_media,faltas,status,atraso,acordo,periodo,Label,Score
33457,Biologia,"6,15","0,1","1,84",0,20,Evadido,1,0,4,1,0.7653
33461,Administração,"6,08","0,93","3,18",0,6,Cursando,1,0,2,0,0.0001
33462,Letras,"9,5",5,"7,63",1,6,Cursando,1,0,8,0,0.0
33469,Educação Física,"6,65",0,"3,64",0,24,Cursando,1,0,8,0,0.0002
33472,Administração,"8,54",5,"7,31",1,4,Cursando,1,0,8,0,0.0
33473,Administração,"7,1",1,"4,46",0,12,Cursando,1,0,8,0,0.0026
33475,Administração,"7,38","5,48","6,77",1,8,Cursando,1,0,8,0,0.0
33479,Matemática,"8,26",5,"6,63",1,10,Outros,0,0,8,0,0.0
33480,Letras,"8,4","1,58","5,4",1,8,Cursando,0,0,8,0,0.0
33482,Letras,"8,4","1,72","5,63",1,4,Cursando,0,0,6,0,0.0003
33483,Letras,9,5,"7,57",1,8,Cursando,1,0,8,0,0.0001
33484,Letras,"8,64",5,"6,69",1,9,Cursando,1,0,8,0,0.0026
33486,Educação Física,"0,5",0,"0,08",0,52,Cursando,1,0,6,0,0.029
33487,Biologia,"8,75","6,3","7,2",1,12,Cursando,0,0,8,0,0.0007
33489,Gastronomia,"7,95","1,8","5,48",1,12,Cursando,1,0,8,0,0.0005
33494,Administração,"5,93",5,"5,31",1,8,Cursando,0,0,8,0,0.0001
33501,Letras,"8,32","5,75","7,01",1,8,Cursando,0,0,8,0,0.0001
33502,Letras,"7,1","2,79","5,23",1,4,Cursando,0,0,8,0,0.0005
33503,Administração,"5,86","2,81","4,81",0,16,Cursando,1,1,4,1,0.7815
33506,Letras,"8,82",5,"7,04",1,4,Cursando,1,0,8,0,0.0002
33507,Letras,"8,31","5,9","7,32",1,6,Cursando,0,0,8,0,0.0002
33510,Educação Física,"6,33","0,13","4,21",0,10,Cursando,0,0,8,0,0.0059
33511,Educação Física,"9,75","6,7","7,87",1,8,Cursando,0,0,8,0,0.0001
33512,Educação Física,6,"0,25","2,38",0,8,Cursando,0,0,8,0,0.0159
33513,Letras,"9,82",5,"6,78",1,10,Cursando,1,0,8,0,0.0001
33515,Educação Física,"6,45","1,25","4,57",0,24,Cursando,1,0,6,0,0.0119
33517,Matemática,"8,28","2,08","6,1",1,8,Cursando,0,0,8,0,0.0001
33519,Gastronomia,"6,83","2,71","4,11",0,8,Cursando,1,0,6,0,0.0021
33521,Letras,"9,32","5,1","7,13",1,8,Cursando,1,0,8,0,0.0001
33524,Enfermagem,"6,45","1,6",4,0,12,Cursando,1,1,8,0,0.0007
33525,Biologia,"8,5",5,"6,43",1,4,Cursando,1,0,8,0,0.0002
33528,Enfermagem,"8,38","6,11","7,16",1,2,Cursando,0,0,8,0,0.0005
33530,Educação Física,"4,53","0,63","2,1",0,48,Cursando,1,1,8,0,0.0
33531,Letras,"8,44","6,55","7,57",1,6,Cursando,0,0,8,0,0.0002
33532,Letras,"9,39","5,85","7,8",1,8,Cursando,0,0,8,0,0.0001
33533,Gastronomia,"5,03","1,1","3,07",0,10,Cursando,1,0,6,0,0.0102
33534,Enfermagem,"5,76",0,"4,3",0,14,Cursando,0,0,8,0,0.0005
33537,Letras,"5,6",0,"1,53",0,24,Cursando,1,0,6,0,0.0082
33538,Administração,"6,77",5,"5,81",1,8,Cursando,1,0,8,0,0.0
33539,Enfermagem,"7,23","4,15","5,94",1,6,Cursando,0,0,8,0,0.0002
33546,Letras,9,"5,2","6,95",1,10,Cursando,1,0,8,0,0.0001
33548,Gastronomia,"9,2","6,2","7,51",1,3,Cursando,1,0,8,0,0.0031
33553,Educação Física,7,1,"2,88",0,44,Cursando,0,0,8,0,0.0004
33555,Matemática,"8,79","5,05","6,29",1,8,Cursando,1,0,8,0,0.0
33558,Letras,"8,55","5,28","7,6",1,6,Cursando,1,0,6,0,0.0002
33559,Enfermagem,"9,75","4,1","6,45",1,6,Cursando,0,0,8,0,0.0002
33561,Letras,"8,15",5,"6,36",1,20,Cursando,1,0,8,0,0.0001
33562,Administração,"6,18","2,15","4,25",0,46,Cursando,1,0,8,0,0.0
33567,Administração,"8,4","5,55","7,02",1,8,Cursando,1,0,8,0,0.0
33569,Enfermagem,"8,6","6,2","7,18",1,13,Aluno Formado,1,0,10,0,0.0799
33574,Administração,"8,4","5,2","7,21",1,4,Cursando,1,0,8,0,0.0002
33575,Enfermagem,"3,42","2,73","3,08",0,14,Evadido,1,0,8,0,0.0002
33579,Letras,"9,75","7,1","8,46",1,6,Cursando,0,0,8,0,0.0002
33580,Educação Física,"7,55","6,39","6,84",1,12,Aluno Formado,0,0,10,0,0.0095
33582,Administração,"9,13","6,5","8,38",1,2,Outros,1,0,6,0,0.0003
33589,Administração,"5,8","3,1","5,02",1,8,Cursando,0,0,6,0,0.0002
33590,Matemática,"9,15","0,81","4,7",0,16,Cursando,1,0,8,0,0.0004
33592,Enfermagem,"9,75",5,"7,01",1,4,Cursando,1,0,8,0,0.0003
33594,Gastronomia,"8,13","3,68","6,23",1,12,Cursando,0,0,8,0,0.0005
33606,Gastronomia,"6,8","4,2","5,4",1,12,Cursando,1,0,8,0,0.0003
33609,Letras,"6,71","2,55","4,73",0,16,Cursando,0,0,8,0,0.1741
33610,Letras,"9,6",5,"7,53",1,6,Cursando,1,0,6,0,0.0005
33614,Gastronomia,"8,6","6,45","7,48",1,8,Cursando,0,0,8,0,0.0005
33619,Matemática,"7,65","0,9","4,46",0,20,Cursando,1,0,8,0,0.0059
33622,Letras,"8,17","5,15","6,93",1,6,Cursando,1,0,8,0,0.0003
33624,Administração,"5,7",5,"5,23",1,6,Cursando,1,0,8,0,0.0003
33625,Gastronomia,7,0,"4,47",0,8,Cursando,1,0,8,0,0.032
33627,Enfermagem,"9,01","5,95","7,35",1,4,Cursando,0,0,8,0,0.01
33628,Administração,"6,9","4,05","5,76",1,16,Cursando,0,0,8,0,0.0002
33630,Biologia,"6,99","3,98","5,57",1,10,Cursando,0,1,8,0,0.0011
33632,Gastronomia,"8,28","5,03","6,51",1,8,Cursando,0,0,8,0,0.0001
33638,Administração,"6,33","5,07","5,65",1,4,Cursando,0,0,8,0,0.0003
33640,Educação Física,1,0,"0,26",0,56,Cursando,1,0,8,0,0.0006
33641,Administração,"5,46","0,73","4,44",0,18,Cursando,1,0,8,0,0.0032
33642,História,"8,57","7,19","7,9",1,12,Aluno Formado,0,0,5,0,0.0912
33646,Educação Física,"6,8",5,"5,75",1,4,Cursando,0,0,4,0,0.0038
33649,Letras,"8,9","5,95","7,36",1,8,Cursando,1,0,8,0,0.0
33650,Enfermagem,"8,35","5,4","6,38",1,6,Cursando,0,0,8,0,0.0002
33651,Letras,"8,89",5,"7,39",1,8,Cursando,0,0,8,0,0.0001
33652,Administração,"7,88","5,08","6,4",1,8,Cursando,0,0,8,0,0.0001
33653,Gastronomia,"7,78","5,98","6,68",1,8,Cursando,0,0,8,0,0.0001
33656,Administração,"6,38","2,68","5,19",1,24,Cursando,0,0,8,0,0.0
33657,Administração,"6,75",5,"5,95",1,7,Cursando,0,0,8,0,0.0014
33661,Educação Física,"9,4","6,84","8,09",1,2,Cursando,1,0,8,0,0.0
33665,Letras,"7,95",1,"2,36",0,32,Cursando,1,1,2,0,0.0159
33671,Matemática,"7,4",2,"4,55",0,6,Evadido,1,0,6,0,0.0046
33673,Educação Física,"8,88","6,23","6,99",1,4,Cursando,1,0,8,0,0.0
33674,Administração,"7,1","2,85","5,3",1,16,Cursando,0,0,8,0,0.0001
33675,Enfermagem,"9,28","6,03","7,7",1,0,Cursando,0,0,8,0,0.0078
33678,Administração,"7,17","5,21","6,1",1,20,Cursando,0,0,8,0,0.0
33680,Letras,"9,5","6,9","8,53",1,4,Cursando,0,0,8,0,0.0003
33681,Enfermagem,"6,53","0,63","3,17",0,18,Evadido,1,0,8,0,0.003
33682,Administração,"5,76","4,08","5,02",1,2,Outros,1,1,4,0,0.0043
33685,Administração,"7,47","3,13","6,26",1,12,Cursando,0,0,8,0,0.0001
33686,Biologia,"8,25",5,"6,57",1,6,Cursando,0,0,8,0,0.0002
33689,Administração,"7,88",5,"6,62",1,8,Cursando,0,0,8,0,0.0001
33694,Administração,"6,63","5,33",6,1,10,Cursando,1,0,8,0,0.0
33696,Administração,"7,3","3,45","5,22",1,18,Cursando,1,0,6,0,0.0003
33697,Educação Física,"6,78",5,"5,88",1,16,Cursando,0,0,6,0,0.0142
33701,Administração,"6,75","1,65","5,2",1,8,Cursando,1,0,8,0,0.0
33704,Matemática,"9,06","6,65","7,47",1,6,Cursando,1,0,8,0,0.0
33707,Letras,"9,46","6,68","7,85",1,10,Cursando,1,0,8,0,0.0
33709,Gastronomia,"9,18","6,63","7,82",1,6,Cursando,0,0,8,0,0.0002
33710,Administração,"9,6","6,46","8,11",1,4,Cursando,0,0,8,0,0.0002
33712,Enfermagem,"8,88","0,83","5,03",1,26,Cursando,1,0,2,0,0.0001
33713,Administração,"7,35","5,05","5,94",1,4,Cursando,1,0,8,0,0.0
33721,Letras,10,"6,65","8,2",1,4,Cursando,1,0,8,0,0.0
33724,Letras,"9,03","7,23","7,92",1,2,Cursando,0,0,8,0,0.0004
33725,Administração,"8,48","5,24","6,57",1,4,Cursando,1,0,6,0,0.0002
33727,Biologia,"9,25","6,4","7,73",1,4,Cursando,0,0,8,0,0.0002
33728,Administração,"8,95","5,1","7,48",1,4,Cursando,0,0,8,0,0.0002
33731,Letras,9,5,"6,95",1,10,Cursando,1,1,8,0,0.0
33732,Administração,"6,58","5,23","5,76",1,8,Cursando,0,0,8,0,0.0001
33733,Matemática,"7,65","0,95","4,66",0,16,Evadido,1,0,8,0,0.0002
33737,Enfermagem,"8,01","1,44","4,11",0,8,Cursando,1,0,8,0,0.0067
33738,Matemática,10,"7,45","8,94",1,2,Cursando,0,0,6,0,0.0036
33741,Administração,"9,63","5,08","6,54",1,4,Cursando,1,1,8,0,0.0001
33747,Enfermagem,"9,35",5,"6,63",1,2,Cursando,0,0,8,0,0.0032
33748,Educação Física,"8,65","5,43","6,65",1,8,Cursando,1,0,6,0,0.0001
33749,Administração,"9,35","5,05","6,5",1,8,Cursando,0,0,8,0,0.0001
33752,Letras,9,"5,25","7,01",1,8,Cursando,1,0,8,0,0.0
33753,Administração,"9,04","5,03","6,83",1,4,Cursando,0,0,8,0,0.0007
33754,Educação Física,"7,83",5,"6,42",1,14,Cursando,1,0,8,0,0.0
33755,Administração,"6,28",5,"5,4",1,8,Cursando,1,0,8,0,0.0
33758,Letras,"8,45","5,6","7,18",1,11,Cursando,1,0,8,0,0.0003
33765,Administração,"8,95","5,2","6,65",1,20,Cursando,1,0,6,0,0.0009
33782,Gastronomia,"7,75","0,5","4,6",0,14,Cursando,1,0,8,0,0.0017
33784,Administração,"7,75","5,25","6,31",1,8,Cursando,0,0,8,0,0.0001
33785,Administração,"8,03",5,"6,6",1,8,Cursando,1,0,8,0,0.0
33787,Letras,"9,14","5,85","7,78",1,6,Cursando,1,0,8,0,0.0001
33789,Enfermagem,"9,68","5,45","7,94",1,8,Cursando,0,0,8,0,0.0001
33790,Letras,"8,97","5,15","6,58",1,5,Cursando,0,0,8,0,0.0083
33793,Educação Física,"7,35","3,9","5,7",1,10,Cursando,1,0,8,0,0.0
33797,Administração,"8,28","6,15","6,84",1,20,Cursando,0,0,8,0,0.0
33800,Enfermagem,"8,83",5,"6,07",1,6,Cursando,0,0,8,0,0.0003
33807,Letras,"8,25","5,05","6,93",1,8,Cursando,1,0,8,0,0.0
33810,Matemática,"7,75",5,"6,35",1,8,Cursando,0,0,8,0,0.0001
33812,Administração,10,"7,87","9,02",1,4,Cursando,0,0,6,0,0.003
33813,Educação Física,"6,26","0,88","3,86",0,34,Cursando,0,0,6,0,0.1985
33816,Educação Física,"7,7",5,"5,73",1,18,Cursando,0,0,8,0,0.0
33817,Enfermagem,"1,74",0,"0,87",0,18,Cursando,1,0,4,0,0.0197
33818,Matemática,"9,4","3,95","6,11",1,6,Cursando,0,0,8,0,0.0003
33820,Gastronomia,"8,23",5,"5,99",1,8,Cursando,1,0,8,0,0.0
33823,Gastronomia,"9,18","4,38","6,9",1,8,Cursando,1,0,8,0,0.0
33828,Matemática,"8,78","5,13","6,83",1,6,Cursando,1,0,8,0,0.0
33829,Biologia,"7,19","5,03","6,02",1,8,Cursando,0,0,8,0,0.0
33830,Educação Física,"6,85",5,"5,52",1,12,Cursando,1,0,8,0,0.0
33831,Enfermagem,"9,48",5,"6,88",1,2,Cursando,1,0,8,0,0.0
33834,Enfermagem,"7,15","4,1","5,82",1,2,Cursando,0,0,8,0,0.0
33836,Letras,"9,5","5,2","8,27",1,4,Cursando,1,0,8,0,0.0
33837,Educação Física,"6,38","2,88","4,93",0,8,Cursando,1,0,8,0,0.0466
33838,Letras,"7,7","2,55","5,53",1,4,Cursando,1,0,6,0,0.0001
33842,Educação Física,"8,03","5,43","6,75",1,10,Cursando,0,0,8,0,0.0
33843,Gastronomia,"8,35",5,"6,13",1,16,Cursando,0,0,8,0,0.0001
33847,Enfermagem,"9,9","7,58","8,61",1,4,Cursando,0,0,8,0,0.0001
33849,Matemática,"9,68",3,"6,25",1,14,Cursando,0,0,8,0,0.0
33850,Educação Física,"7,1","5,15",6,1,8,Cursando,0,0,8,0,0.0
33851,Letras,"8,95","6,4","7,77",1,6,Cursando,1,0,8,0,0.0
33853,Biologia,"7,85","0,4","3,79",0,14,Cursando,0,0,8,0,0.0048
33854,Enfermagem,"7,35","4,15","6,25",1,4,Cursando,1,0,8,0,0.0
33857,Educação Física,"6,85",5,"6,05",1,8,Cursando,0,0,8,0,0.0
33858,Enfermagem,"8,19","5,1","6,58",1,6,Cursando,0,0,8,0,0.0001
33859,Letras,"8,85","6,25","7,6",1,8,Cursando,1,0,8,0,0.0
33861,Gastronomia,"9,05","5,8","7,29",1,8,Cursando,0,0,8,0,0.0
33862,Administração,"6,23",5,"5,71",1,8,Cursando,1,0,8,0,0.0
33863,Administração,"7,74","6,35","7,23",1,6,Cursando,1,0,8,0,0.0
33864,Letras,"8,64",5,"6,89",1,4,Cursando,1,0,8,0,0.0
33868,Biologia,"8,08","1,76","4,87",0,14,Evadido,1,0,6,1,0.9928
33871,Administração,"6,95","5,15","5,83",1,16,Cursando,1,0,8,0,0.0
33872,Enfermagem,"8,6","5,7","6,98",1,2,Cursando,0,0,8,0,0.0
33874,Educação Física,"0,6",0,"0,19",0,52,Cursando,1,0,2,1,0.9869
33879,Gastronomia,"8,7","4,2","6,63",1,10,Cursando,1,0,8,0,0.0
33885,Enfermagem,"9,43","5,15","7,34",1,4,Cursando,0,0,8,0,0.0001
33886,Biologia,"8,3","1,75","5,08",1,6,Cursando,1,0,6,0,0.0002
33888,Educação Física,"8,08",5,"6,51",1,10,Cursando,0,0,8,0,0.0
33889,Administração,"9,3","5,42","7,4",1,10,Cursando,1,0,6,0,0.0001
33894,Biologia,10,"7,14","8,93",1,6,Cursando,0,0,8,0,0.0002
33895,Biologia,"7,88",5,"5,73",1,4,Cursando,0,0,8,0,0.0001
33896,Enfermagem,"9,27","2,28","5,35",1,8,Cursando,0,0,8,0,0.0001
33898,Matemática,"9,47","4,6","6,34",1,8,Cursando,1,0,8,0,0.0
33900,Educação Física,"8,15","5,97","6,91",1,6,Cursando,1,0,8,0,0.0
33901,Educação Física,"8,03",5,"6,33",1,8,Cursando,0,0,8,0,0.0001
33903,Gastronomia,"9,9","8,2","9,22",1,6,Cursando,0,0,4,0,0.0005
33906,Biologia,"9,38","5,03","7,53",1,4,Cursando,0,0,8,0,0.0001
33907,Biologia,"7,88",5,"6,7",1,6,Cursando,1,0,8,0,0.0
33908,Letras,9,"5,15","6,87",1,4,Cursando,1,0,8,0,0.0
33910,Administração,"6,18",5,"5,52",1,20,Evadido,1,1,4,1,0.5599
33913,Gastronomia,"7,63","1,45","5,07",1,10,Cursando,1,0,8,0,0.0
33915,Letras,"9,75","7,4","8,53",1,8,Cursando,1,0,8,0,0.0
33920,Enfermagem,"9,19","5,7","7,52",1,4,Cursando,1,0,8,0,0.0
33922,Gastronomia,"9,18","4,53","6,7",1,8,Cursando,0,0,8,0,0.0001
33923,Enfermagem,"8,66","1,65","5,6",1,6,Cursando,1,0,8,0,0.0
33924,Gastronomia,"9,2","5,8","7,62",1,4,Cursando,1,0,8,0,0.0
33925,Gastronomia,10,"7,95","8,99",1,4,Cursando,0,0,8,0,0.0001
33926,Administração,"6,81","1,23","5,19",1,20,Cursando,1,0,8,0,0.0001
33928,Biologia,"8,6","1,65","5,9",1,8,Cursando,1,0,8,0,0.0
33929,Administração,10,"8,13","8,95",1,4,Cursando,1,0,6,0,0.0001
33930,Educação Física,"7,48","0,88","2,96",0,46,Cursando,1,0,6,1,0.9936
33937,História,"8,35","1,83","6,28",1,6,Cursando,0,0,2,0,0.0002
33940,Educação Física,"9,03",5,"7,01",1,10,Cursando,1,0,8,0,0.0
33942,Educação Física,"7,3","2,64","5,26",1,12,Cursando,0,0,8,0,0.0001
33943,Gastronomia,"8,9","6,25","7,67",1,4,Cursando,0,0,8,0,0.0001
33944,Gastronomia,"8,7","6,1","7,13",1,4,Cursando,0,0,8,0,0.0001
33945,Biologia,"9,75","6,6","7,68",1,4,Cursando,1,0,8,0,0.0
33948,Letras,"6,83",5,"5,94",1,8,Cursando,1,0,6,0,0.0
33950,Administração,"8,28","5,18","6,41",1,8,Cursando,0,0,8,0,0.0001
33952,Administração,"8,88",5,"6,79",1,8,Cursando,0,0,8,0,0.0001
33953,Matemática,"7,51","5,48","6,65",1,8,Cursando,0,0,8,0,0.0001
33954,Administração,"8,11","6,03","7,3",1,20,Cursando,1,0,8,0,0.0002
33955,Matemática,"8,28",5,"6,63",1,6,Cursando,0,0,8,0,0.0002
33958,Matemática,"8,28","5,5","6,93",1,6,Evadido,1,0,8,0,0.0
33959,Gastronomia,"8,48",5,"6,35",1,8,Cursando,1,0,8,0,0.0
33960,Gastronomia,"7,4","2,25","4,84",0,12,Cursando,0,0,8,0,0.0003
33962,Administração,"7,9","5,8","6,27",1,8,Cursando,0,0,8,0,0.0001
33963,Administração,"6,72","5,13","6,25",1,4,Cursando,1,0,8,0,0.0
33966,Enfermagem,"8,45",5,"6,6",1,4,Cursando,0,0,8,0,0.0001
33967,Administração,"7,98",5,"6,08",1,8,Cursando,1,0,8,0,0.0
33971,Enfermagem,"7,58","1,53","4,12",0,10,Cursando,1,0,8,0,0.0001
33975,Gastronomia,"8,65","6,55","7,82",1,4,Cursando,1,0,8,0,0.0
33976,Administração,"5,8","1,18","2,69",0,24,Cursando,1,0,6,1,0.9965
33981,Enfermagem,"7,28","0,92","3,88",0,6,Cursando,0,0,6,0,0.0613
33982,Letras,"8,65","5,2",7,1,10,Cursando,1,0,8,0,0.0
33983,Gastronomia,"8,85",5,"7,26",1,10,Cursando,1,0,8,0,0.0
33985,Matemática,"8,51","5,6","6,71",1,8,Cursando,0,0,8,0,0.0001
33988,Letras,"8,18",5,"6,42",1,8,Cursando,1,0,8,0,0.0
33992,Gastronomia,"9,48","5,38","7,36",1,8,Cursando,0,0,8,0,0.0001
33994,Letras,"8,92","5,15","7,15",1,4,Cursando,1,0,8,0,0.0
33997,Biologia,"7,63","3,83","5,56",1,4,Cursando,1,0,8,0,0.0
34001,Administração,"7,4",5,"6,07",1,8,Cursando,0,0,8,0,0.0001
34002,Letras,"9,57","6,8","8,17",1,4,Cursando,0,0,8,0,0.0001
34003,Administração,"7,95",5,"6,44",1,4,Cursando,0,0,8,0,0.0001
34007,Administração,"7,48","5,38","6,88",1,4,Cursando,0,0,8,0,0.0001
34009,Enfermagem,9,"6,15","7,72",1,4,Cursando,1,0,8,0,0.0
34010,Gastronomia,"5,6",0,"1,77",0,30,Cursando,1,0,4,1,0.9996
34011,Biologia,"6,5","0,15","3,32",0,12,Cursando,0,0,4,0,0.0272
34014,Educação Física,"7,35","0,5","5,16",1,14,Cursando,1,0,8,0,0.001
34017,Administração,"7,45",5,"5,72",1,4,Cursando,0,0,8,0,0.0001
34023,Administração,"6,78","5,29","5,92",1,8,Cursando,0,0,8,0,0.0001
34024,Biologia,"6,97","4,53","5,92",1,8,Cursando,1,0,8,0,0.0
34025,Enfermagem,"8,38",5,"6,41",1,12,Cursando,1,0,2,0,0.0001
34026,Biologia,"7,6","3,25","5,58",1,12,Cursando,1,0,8,0,0.0001
34027,Educação Física,"8,6",5,"6,57",1,4,Cursando,0,0,8,0,0.0001
34029,Biologia,"7,55","3,55","5,28",1,8,Evadido,1,0,6,0,0.0
34030,Letras,"9,09","6,7","7,85",1,4,Cursando,1,0,8,0,0.0
34032,Gastronomia,"9,08","5,93","7,85",1,4,Cursando,1,0,8,0,0.0
34038,Letras,8,"5,28","6,32",1,6,Cursando,0,0,4,0,0.0001
34042,Administração,"5,83",5,"5,35",1,10,Cursando,1,0,8,0,0.0
34043,Administração,"7,25","2,29","5,55",1,8,Cursando,1,0,8,0,0.0
34044,Administração,"9,1",5,7,1,2,Cursando,0,0,4,0,0.0001
34045,Administração,"7,8","2,48","5,01",1,26,Cursando,1,0,8,0,0.0
34046,Gastronomia,"9,13","5,68","7,87",1,8,Cursando,1,0,8,0,0.0
34047,Gastronomia,"8,8",5,"6,14",1,6,Cursando,0,0,8,0,0.0001
34048,Administração,"7,25","5,75","6,56",1,6,Cursando,0,0,8,0,0.0001
34054,Administração,"8,3","5,75","7,28",1,12,Cursando,0,0,8,0,0.0
34055,Administração,"7,1","5,2","5,87",1,12,Cursando,1,0,8,0,0.0
34057,Enfermagem,10,"6,6","8,47",1,4,Cursando,0,0,6,0,0.0001
34059,Administração,"8,1",5,"6,25",1,12,Cursando,0,0,8,0,0.0
34062,Gastronomia,5,"0,75","3,64",0,20,Cursando,1,0,6,1,0.538
34066,Gastronomia,"8,05","6,3","7,39",1,4,Cursando,0,0,8,0,0.0001
34067,Letras,"9,2","6,15","7,62",1,4,Cursando,1,0,8,0,0.0
34071,Letras,"9,39","6,2","8,26",1,4,Cursando,0,0,8,0,0.0001
34072,Educação Física,"6,98","3,63","5,39",1,16,Cursando,1,0,8,0,0.0001
34075,Matemática,"7,65","0,65","4,25",0,12,Cursando,0,0,8,0,0.0001
34076,Enfermagem,"9,21","5,63","7,15",1,6,Cursando,1,0,8,0,0.0
34077,Educação Física,"6,8","0,5","4,14",0,20,Cursando,1,0,8,0,0.0002
34079,Enfermagem,"7,8","1,4","5,5",1,10,Evadido,0,0,6,0,0.0
34080,Administração,"6,93",5,"5,61",1,10,Cursando,0,0,6,0,0.0
34081,Matemática,"8,16",5,"6,23",1,8,Cursando,1,0,8,0,0.0
34082,Administração,"8,68","5,28","6,84",1,4,Cursando,0,0,8,0,0.0001
34084,Enfermagem,"9,48",5,"6,73",1,2,Cursando,1,0,8,0,0.0
34085,Gastronomia,"6,83","0,63","3,16",0,20,Cursando,1,0,6,0,0.1498
34087,Gastronomia,"9,08","5,38","7,28",1,3,Cursando,0,0,8,0,0.0036
34090,Educação Física,"6,9",5,"6,01",1,6,Cursando,0,0,8,0,0.0001
34093,Letras,"8,42",5,"7,25",1,6,Cursando,1,0,8,0,0.0
34097,Biologia,5,"0,4","3,77",0,8,Cursando,0,0,8,0,0.0109
34099,Administração,"7,05","5,45","6,31",1,8,Cursando,1,0,8,0,0.0
34100,Administração,"7,28",5,"5,79",1,6,Cursando,0,0,8,0,0.0001
34101,Administração,"8,2","5,21","5,95",1,16,Cursando,1,0,8,0,0.0001
34102,Matemática,"9,2","6,4","7,98",1,12,Cursando,0,0,8,0,0.0
34104,Educação Física,"7,43","0,88","3,84",0,61,Cursando,0,0,6,1,0.9936
34105,Letras,"8,4",5,"6,35",1,8,Cursando,1,0,8,0,0.0
34107,Administração,"6,23","2,86","5,06",1,13,Cursando,1,0,8,0,0.0003
34108,Letras,"9,95","8,5","9,48",1,4,Cursando,0,0,8,0,0.0001
34110,Educação Física,"7,38","4,28","5,61",1,6,Cursando,1,0,8,0,0.0
34111,Administração,"9,2","5,4","6,97",1,8,Cursando,0,0,8,0,0.0
34112,Gastronomia,"8,95","5,2","6,77",1,2,Cursando,0,0,8,0,0.0
34113,Administração,"8,53",5,"6,64",1,8,Cursando,1,0,8,0,0.0
34114,Educação Física,"8,4","6,71","7,36",1,6,Cursando,1,0,8,0,0.0
34115,Letras,9,"7,1","8,19",1,2,Cursando,1,0,8,0,0.0
34118,Matemática,"9,56","5,28","6,94",1,6,Cursando,1,0,8,0,0.0
34121,Biologia,"8,38","5,08","6,08",1,4,Cursando,1,0,8,0,0.0
34122,Letras,"7,88","5,05","6,45",1,8,Cursando,1,1,8,0,0.0002
34123,Educação Física,"7,83","6,48","7,05",1,4,Cursando,0,0,8,0,0.0001
34125,Letras,"8,55",5,"6,64",1,6,Cursando,1,0,8,0,0.0
34126,Enfermagem,"8,14","2,75","5,39",1,12,Cursando,1,0,8,0,0.0
34129,Enfermagem,"9,6","5,25","7,2",1,4,Cursando,0,0,8,0,0.0001
34130,Educação Física,"6,25",0,"1,11",0,46,Cursando,1,0,6,1,0.9966
34132,Letras,"7,4",5,"5,63",1,20,Cursando,1,1,8,0,0.0
34134,Gastronomia,"9,35",7,"8,13",1,4,Cursando,1,0,8,0,0.0
34135,Administração,"7,28","5,37","6,09",1,8,Cursando,0,0,8,0,0.0
34136,Matemática,"7,33","1,88","4,83",0,8,Cursando,1,0,4,0,0.0004
34139,Administração,"8,8","6,2","7,64",1,6,Outros,0,0,8,0,0.0001
34140,Administração,"6,4","5,36","5,84",1,12,Cursando,1,0,8,0,0.0
34145,Biologia,9,5,"7,36",1,4,Cursando,0,0,8,0,0.0001
34147,Biologia,"8,85","5,1","7,15",1,10,Cursando,1,0,8,0,0.0
34149,Letras,9,"6,6","7,82",1,4,Cursando,0,0,8,0,0.0001
34155,Matemática,"5,1","0,75","2,46",0,20,Cursando,1,0,6,0,0.104
34163,Administração,"8,95",5,"6,17",1,10,Cursando,1,1,8,0,0.0
34164,Matemática,"6,61","3,08","5,2",1,8,Cursando,0,0,6,0,0.0
34169,Administração,"0,32",0,"0,13",0,30,Cursando,1,1,4,0,0.0897
34171,Educação Física,6,"1,45","4,17",0,32,Cursando,1,0,8,0,0.0077
34173,Educação Física,"7,83","0,63","3,85",0,52,Cursando,0,0,6,1,0.9996
34174,Administração,"8,7","2,2","6,07",1,16,Cursando,1,0,8,0,0.0
34177,Gastronomia,10,"8,2","9,01",1,2,Cursando,0,0,8,0,0.0
34182,Letras,"9,5","5,75","8,33",1,8,Cursando,1,1,8,0,0.0002
34185,Letras,"8,14","5,7","6,96",1,8,Cursando,0,0,8,0,0.0
34188,Enfermagem,"9,68","6,55","8,55",1,6,Outros,0,0,8,0,0.0001
34192,Biologia,"9,5","4,55","6,89",1,2,Cursando,0,0,8,0,0.0
34197,Gastronomia,"9,88","6,63","8,34",1,8,Cursando,0,0,8,0,0.0
34198,Enfermagem,"8,38","1,33","5,71",1,12,Cursando,1,0,8,0,0.0
34200,Educação Física,"7,75","5,69","6,86",1,10,Evadido,1,0,8,0,0.0
34201,Educação Física,"8,03",5,"5,93",1,8,Cursando,0,0,8,0,0.0
34202,Administração,"8,46","5,03","5,98",1,12,Cursando,0,0,8,0,0.0
34210,Gastronomia,"7,45","1,19","5,32",1,12,Cursando,1,0,8,0,0.0
34212,Letras,"8,55","5,6","7,07",1,6,Cursando,1,0,8,0,0.0
34214,Gastronomia,"8,53","1,03","4,98",0,12,Cursando,0,0,8,0,0.0002
34215,Administração,"8,7",5,"6,26",1,8,Cursando,1,0,8,0,0.0
34216,Administração,"6,75","2,95","5,43",1,12,Cursando,1,0,8,0,0.0
34218,Letras,"9,35","5,5","6,96",1,12,Outros,0,0,4,0,0.0
